id,coordinate,address,typeSummary,iconName,location_name,price,formatted_price,price_per_area,fee,sale_date,asked_price,rooms,living_space,supplemental_area,url,land_area,formatted_price_change_percentage,broker_logo_url
1143086,"[59.330901793165985,18.047836331472578]","Kungsholmsgatan 15, 2 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 5 200 000 kr</span>,Slutpris 5 200 000 kr,86 667 kr/m²,2 747 kr/mån,Såld 2020-02-15,Begärt pris 4 950 000 kr,2 rum,60 m²,null,"/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-kungsholmsgatan-15,-2-tr-1143086",null,+5 %,https://bilder.hemnet.se/images/broker_logo_2/d0/d1/d0d15b52be14775108dc9a3b1f65a37d.jpg
1143146,"[59.33560771570402,17.999572258474977]",Lidnersgatan 12B,Bostadsrättslägenhet,bostadsratt,"Kristineberg, Stockholm",<span class='sold-for'>Slutpris 3 400 000 kr</span>,Slutpris 3 400 000 kr,86 076 kr/m²,3 071 kr/mån,Såld 2020-02-15,Begärt pris 3 400 000 kr,2 rum,"39,5 m²",null,/salda/lagenhet-2rum-kristineberg-stockholms-kommun-lidnersgatan-12b-1143146,null,,https://bilder.hemnet.se/images/broker_logo_2/8c/23/8c239b600e72beaa3a82d1778b7217cf.png
1143186,"[59.33452936125353,18.017469821776654]","Ulriksborgsgatan 9, 5 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 6 275 000 kr</span>,Slutpris 6 275 000 kr,88 380 kr/m²,3 912 kr/mån,Såld 2020-02-16,Begärt pris 5 495 000 kr,3 rum,71 m²,null,"/salda/lagenhet-3rum-lindhagen-stockholms-kommun-ulriksborgsgatan-9,-5-tr-1143186",null,+14 %,https://bilder.hemnet.se/images/broker_logo_2/73/c6/73c63376473b74a25e13711a82fcae60.png
1143264,"[59.334641853171696,18.017268745515505]",Ulriksborgsgatan 7 vån 5,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 5 700 000 kr</span>,Slutpris 5 700 000 kr,80 282 kr/m²,3 987 kr/mån,Såld 2020-02-16,Begärt pris 4 950 000 kr,3 rum,71 m²,null,/salda/lagenhet-3rum-kungsholmen-lindhagen-stockholms-kommun-ulriksborgsgatan-7-van-5-1143264,null,+15 %,https://bilder.hemnet.se/images/broker_logo_2/00/9d/009dcc234822d495abe7f49ba2829022.png
1143419,"[59.3286877849395,18.031811060408078]","Baltzar von Platens gata 4, 2 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 4 750 000 kr</span>,Slutpris 4 750 000 kr,110 465 kr/m²,2 183 kr/mån,Såld 2020-02-17,Begärt pris 3 995 000 kr,2 rum,43 m²,null,"/salda/lagenhet-2rum-kungsholmen-norr-malarstrand-stockholms-kommun-baltzar-von-platens-gata-4,-2-tr-1143419",null,+19 %,https://bilder.hemnet.se/images/broker_logo_2/b6/56/b656d8b9f26d099a415a7546b5d620a2.png
1143448,"[59.33002829681936,18.004988947265783]","Rålambsvägen 46, 2tr",Bostadsrättslägenhet,bostadsratt,"Fredhäll, Stockholm",<span class='sold-for'>Slutpris 2 825 000 kr</span>,Slutpris 2 825 000 kr,108 654 kr/m²,1 664 kr/mån,Såld 2020-02-17,Begärt pris 2 395 000 kr,"1,5 rum",26 m²,null,"/salda/lagenhet-1,5rum-kungsholmen-fredhall-stockholms-kommun-ralambsvagen-46,-2tr-1143448",null,+18 %,https://bilder.hemnet.se/images/broker_logo_2/e2/b5/e2b54e2572a76c90b88202121905077e.png
1143534,"[59.32895515844629,18.032292118574095]",Pontonjärgatan 27,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 6 910 000 kr</span>,Slutpris 6 910 000 kr,90 921 kr/m²,2 825 kr/mån,Såld 2020-02-17,Begärt pris 4 975 000 kr,"2,5 rum",76 m²,null,"/salda/lagenhet-2,5rum-norr-malarstrand-stockholms-kommun-pontonjargatan-27-1143534",null,+39 %,https://bilder.hemnet.se/images/broker_logo_2/9f/e9/9fe95faec28ec68412af10f0c2add49e.png
1143541,"[59.329585901788434,18.04838666095569]",Kungsholms Kyrkoplan 3A,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 5 250 000 kr</span>,Slutpris 5 250 000 kr,109 375 kr/m²,1 904 kr/mån,Såld 2020-02-17,Begärt pris 4 750 000 kr,2 rum,48 m²,null,/salda/lagenhet-2rum-kungsholmen-kungsklippan-stockholms-kommun-kungsholms-kyrkoplan-3a-1143541,null,+11 %,https://bilder.hemnet.se/images/broker_logo_2/70/88/7088fe6ff6a4c2413ceb8481b3a51c7b.png
1143695,"[59.330973943666926,18.047825211562916]","Kungsholmsgatan 15, 5 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 7 360 000 kr</span>,Slutpris 7 360 000 kr,103 662 kr/m²,3 668 kr/mån,Såld 2020-02-17,Begärt pris 5 950 000 kr,3 rum,71 m²,null,"/salda/lagenhet-3rum-kungsholmen-stockholms-kommun-kungsholmsgatan-15,-5-tr-1143695",null,+24 %,https://bilder.hemnet.se/images/broker_logo_2/c9/5d/c95d4747f3ed25d9c044a37d6d974aa4.png
1143819,"[59.3312726631377,18.027310709897773]","Fridhemsgatan 13, 5tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 3 800 000 kr</span>,Slutpris 3 800 000 kr,115 152 kr/m²,1 774 kr/mån,Såld 2020-02-18,Begärt pris 2 995 000 kr,2 rum,33 m²,null,"/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-fridhemsgatan-13,-5tr-1143819",null,+27 %,https://bilder.hemnet.se/images/broker_logo_2/09/8d/098d01e00641ae617706acaf23bb6915.png
1143844,"[59.3359072435068,18.036289241931453]","Inedalsgatan 21, 1 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 3 070 000 kr</span>,Slutpris 3 070 000 kr,102 333 kr/m²,1 594 kr/mån,Såld 2020-02-18,Begärt pris 2 595 000 kr,1 rum,30 m²,null,"/salda/lagenhet-1rum-kungsholmen-stockholms-kommun-inedalsgatan-21,-1-tr-1143844",null,+18 %,https://bilder.hemnet.se/images/broker_logo_2/63/7c/637c17c40a250ef71084ac34e860d757.jpg
1143905,"[59.33651182980003,18.026141401191204]",Alströmergatan 49,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 3 200 000 kr</span>,Slutpris 3 200 000 kr,103 226 kr/m²,1 988 kr/mån,Såld 2020-02-18,Begärt pris 2 495 000 kr,1 rum,31 m²,null,/salda/lagenhet-1rum-kungsholmen-stockholms-kommun-alstromergatan-49-1143905,null,+28 %,https://bilder.hemnet.se/images/broker_logo_2/ba/93/ba9364cd24051a40edd90b315d84f778.jpg
1143911,"[59.32942938451129,18.028131421098546]","Karlsviksgatan 4, 2 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 6 025 000 kr</span>,Slutpris 6 025 000 kr,91 288 kr/m²,2 748 kr/mån,Såld 2020-02-18,Begärt pris 5 575 000 kr,2 rum,66 m²,null,"/salda/lagenhet-2rum-kungsholmen-norr-malarstrand-stockholms-kommun-karlsviksgatan-4,-2-tr-1143911",null,+8 %,https://bilder.hemnet.se/images/broker_logo_2/45/12/4512f7eb77c66e721ba9d52777e74d52.png
1143929,"[59.334134406523106,17.99877394600497]","Levertinsgatan 3, vån 3",Bostadsrättslägenhet,bostadsratt,"Kristineberg, Stockholm",<span class='sold-for'>Slutpris 3 000 000 kr</span>,Slutpris 3 000 000 kr,66 667 kr/m²,3 144 kr/mån,Såld 2020-02-18,Begärt pris 3 000 000 kr,2 rum,45 m²,null,"/salda/lagenhet-2rum-kungsholmen-kristineberg-stockholms-kommun-levertinsgatan-3,-van-3-1143929",null,,https://bilder.hemnet.se/images/broker_logo_2/b6/56/b656d8b9f26d099a415a7546b5d620a2.png
1143975,"[59.33370586793778,18.000213516442205]","Ola Hanssonsgatan 3, 2,5tr",Bostadsrättslägenhet,bostadsratt,"Kristineberg, Stockholm",<span class='sold-for'>Slutpris 2 650 000 kr</span>,Slutpris 2 650 000 kr,101 923 kr/m²,1 773 kr/mån,Såld 2020-02-18,Begärt pris 2 295 000 kr,"1,5 rum",26 m²,null,"/salda/lagenhet-1,5rum-kristineberg-stockholms-kommun-ola-hanssonsgatan-3,-2,5tr-1143975",null,+15 %,https://bilder.hemnet.se/images/broker_logo_2/e2/b5/e2b54e2572a76c90b88202121905077e.png
1144052,"[59.3342095866399,18.02621790790775]","Sankt Göransgatan 98, vån 4",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 9 950 000 kr</span>,Slutpris 9 950 000 kr,83 613 kr/m²,5 384 kr/mån,Såld 2020-02-18,Begärt pris 8 500 000 kr,5 rum,119 m²,null,"/salda/lagenhet-5rum-kungsholmen-fridhemsplan-stockholms-kommun-sankt-goransgatan-98,-van-4-1144052",null,+17 %,https://bilder.hemnet.se/images/broker_logo_2/b6/56/b656d8b9f26d099a415a7546b5d620a2.png
1144068,"[59.32806487391535,18.044645374644023]",Garvargatan 7,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 5 500 000 kr</span>,Slutpris 5 500 000 kr,101 852 kr/m²,1 952 kr/mån,Såld 2020-02-18,Begärt pris 4 695 000 kr,2 rum,54 m²,null,/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-garvargatan-7-1144068,null,+17 %,https://bilder.hemnet.se/images/broker_logo_2/e2/b5/e2b54e2572a76c90b88202121905077e.png
1144070,"[59.33734741867825,18.028080293821777]","Svarvargatan 12, 2 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 3 450 000 kr</span>,Slutpris 3 450 000 kr,104 545 kr/m²,1 999 kr/mån,Såld 2020-02-18,Begärt pris 2 995 000 kr,2 rum,33 m²,null,"/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-svarvargatan-12,-2-tr-1144070",null,+15 %,https://bilder.hemnet.se/images/broker_logo_2/8c/23/8c239b600e72beaa3a82d1778b7217cf.png
1144210,"[59.33070850652543,18.035719530520748]","Bergsgatan 57, 2tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 15 000 000 kr</span>,Slutpris 15 000 000 kr,112 782 kr/m²,3 176 kr/mån,Såld 2020-02-18,Begärt pris 12 900 000 kr,4 rum,133 m²,null,"/salda/lagenhet-4rum-kungsholmen-stockholms-kommun-bergsgatan-57,-2tr-1144210",null,+16 %,https://bilder.hemnet.se/images/broker_logo_2/45/12/4512f7eb77c66e721ba9d52777e74d52.png
1144226,"[59.334675888047286,18.035528506725502]","Inedalsgatan 9 F, 3 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 6 840 000 kr</span>,Slutpris 6 840 000 kr,84 444 kr/m²,2 949 kr/mån,Såld 2020-02-18,Begärt pris 5 750 000 kr,3 rum,81 m²,null,"/salda/lagenhet-3rum-kungsholmen-stockholms-kommun-inedalsgatan-9-f,-3-tr-1144226",null,+19 %,https://bilder.hemnet.se/images/broker_logo_2/45/12/4512f7eb77c66e721ba9d52777e74d52.png
1144230,"[59.32916195602328,18.029197912772545]",Sankt Eriksgatan 4,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 4 550 000 kr</span>,Slutpris 4 550 000 kr,89 216 kr/m²,3 031 kr/mån,Såld 2020-02-18,Begärt pris 4 350 000 kr,3 rum,51 m²,null,/salda/lagenhet-3rum-kungsholmen-stockholms-kommun-sankt-eriksgatan-4-1144230,null,+5 %,https://bilder.hemnet.se/images/broker_logo_2/45/12/4512f7eb77c66e721ba9d52777e74d52.png
1144231,"[59.32870377766396,18.02957914978525]","Norr Mälarstrand 78, 6 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 13 500 000 kr</span>,Slutpris 13 500 000 kr,129 808 kr/m²,4 125 kr/mån,Såld 2020-02-18,Begärt pris 9 975 000 kr,4 rum,104 m²,null,"/salda/lagenhet-4rum-kungsholmen-stockholms-kommun-norr-malarstrand-78,-6-tr-1144231",null,+35 %,https://bilder.hemnet.se/images/broker_logo_2/45/12/4512f7eb77c66e721ba9d52777e74d52.png
1144232,"[59.33732340384519,18.0260201531853]",Alströmergatan 32e,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 4 300 000 kr</span>,Slutpris 4 300 000 kr,95 556 kr/m²,2 091 kr/mån,Såld 2020-02-17,null,2 rum,45 m²,null,/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-alstromergatan-32e-1144232,null,,https://bilder.hemnet.se/images/broker_logo_2/45/12/4512f7eb77c66e721ba9d52777e74d52.png
1144360,"[59.33729880943683,18.030943095835458]",Kungsholms strand 139,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 4 300 000 kr</span>,Slutpris 4 300 000 kr,79 630 kr/m²,2 575 kr/mån,Såld 2020-02-19,Begärt pris 3 995 000 kr,2 rum,54 m²,null,/salda/lagenhet-2rum-kungsholmen-fridhemsplan-stockholms-kommun-kungsholms-strand-139-1144360,null,+8 %,https://bilder.hemnet.se/images/broker_logo_2/70/88/7088fe6ff6a4c2413ceb8481b3a51c7b.png
1144441,"[59.3337882723725,18.041605070042092]",Grubbensringen 3,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 7 600 000 kr</span>,Slutpris 7 600 000 kr,93 827 kr/m²,4 424 kr/mån,Såld 2020-02-19,Begärt pris 6 250 000 kr,"3,5 rum",81 m²,null,"/salda/lagenhet-3,5rum-kungsholmen-stockholms-kommun-grubbensringen-3-1144441",null,+22 %,https://bilder.hemnet.se/images/broker_logo_2/63/7c/637c17c40a250ef71084ac34e860d757.jpg
1144445,"[59.33551559894972,18.03535723291552]",Kronobergsgatan 20,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 2 830 000 kr</span>,Slutpris 2 830 000 kr,141 500 kr/m²,1 371 kr/mån,Såld 2020-02-19,Begärt pris 2 495 000 kr,1 rum,20 m²,null,/salda/lagenhet-1rum-kungsholmen-stockholms-kommun-kronobergsgatan-20-1144445,null,+13 %,https://bilder.hemnet.se/images/broker_logo_2/6d/b7/6db7ae1ac6c88bf6ac19132d9c93fc93.png
1144501,"[59.33386795707604,18.028544290472794]",Sankt Göransgatan 82,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 5 250 000 kr</span>,Slutpris 5 250 000 kr,97 222 kr/m²,2 900 kr/mån,Såld 2020-02-19,Begärt pris 4 900 000 kr,2 rum,54 m²,9 m² biarea,/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-sankt-goransgatan-82-1144501,null,+7 %,https://bilder.hemnet.se/images/broker_logo_1/82/25/8225c7d0596e9ce0b5fdccc669703063.jpg
1144605,"[59.332554516634055,18.030924705428067]","Sankt Eriksgatan 31, 1tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 3 710 000 kr</span>,Slutpris 3 710 000 kr,97 632 kr/m²,0 kr/mån,Såld 2020-02-20,Begärt pris 2 995 000 kr,"1,5 rum",38 m²,null,"/salda/lagenhet-1,5rum-kungsholmen-stockholms-kommun-sankt-eriksgatan-31,-1tr-1144605",null,+24 %,https://bilder.hemnet.se/images/broker_logo_1/82/25/8225c7d0596e9ce0b5fdccc669703063.jpg
1144623,"[59.33233171056075,18.039329132254508]",Kungsholmsgatan 52,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 3 300 000 kr</span>,Slutpris 3 300 000 kr,94 286 kr/m²,1 480 kr/mån,Såld 2020-02-19,Begärt pris 2 895 000 kr,1 rum,35 m²,null,/salda/lagenhet-1rum-kungsholmen-stockholms-kommun-kungsholmsgatan-52-1144623,null,+14 %,https://bilder.hemnet.se/images/broker_logo_2/c7/71/c7718ab629a34482394955e940d39e08.png
1144641,"[59.33560771570402,17.999572258474977]","Lidnersgatan 12A, 1 tr",Bostadsrättslägenhet,bostadsratt,"Kristineberg, Stockholm",<span class='sold-for'>Slutpris 3 350 000 kr</span>,Slutpris 3 350 000 kr,76 136 kr/m²,3 222 kr/mån,Såld 2020-02-19,Begärt pris 2 695 000 kr,2 rum,44 m²,null,"/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-lidnersgatan-12a,-1-tr-1144641",null,+24 %,https://bilder.hemnet.se/images/broker_logo_2/e2/b5/e2b54e2572a76c90b88202121905077e.png
1144649,"[59.338158757684106,18.005074337848257]",Lars Forssells gata 20 vån 6. 4:a möjlig 5:a,Bostadsrättslägenhet,bostadsratt,"Kristineberg, Stockholm",<span class='sold-for'>Slutpris 8 675 000 kr</span>,Slutpris 8 675 000 kr,79 954 kr/m²,3 925 kr/mån,Såld 2020-02-19,Begärt pris 7 995 000 kr,4 rum,"108,5 m²",null,"/salda/lagenhet-4rum-kungsholmen-hornsbergs-strand-stockholms-kommun-lars-forssells-gata-20-van-6,-4-a-mojlig-5-a-1144649",null,+9 %,https://bilder.hemnet.se/images/broker_logo_2/09/8d/098d01e00641ae617706acaf23bb6915.png
1144866,"[59.33474131132213,18.01724239484207]","Ulriksborgsgatan 7, vån 9",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 6 000 000 kr</span>,Slutpris 6 000 000 kr,84 507 kr/m²,3 987 kr/mån,Såld 2020-02-18,Begärt pris 6 000 000 kr,3 rum,71 m²,null,"/salda/lagenhet-3rum-kungsholmen-lindhagen-stockholms-kommun-ulriksborgsgatan-7,-van-9-1144866",null,,https://bilder.hemnet.se/images/broker_logo_2/00/9d/009dcc234822d495abe7f49ba2829022.png
1144967,"[59.330848899151604,18.05163029293461]","Blekholmsterrassen 7, våning 7",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 5 425 000 kr</span>,Slutpris 5 425 000 kr,79 779 kr/m²,5 216 kr/mån,Såld 2020-02-19,Begärt pris 4 750 000 kr,3 rum,68 m²,null,"/salda/lagenhet-3rum-norrmalm-city-kungsholmen-vasastan-stockholms-kommun-blekholmsterrassen-7,-vaning-7-1144967",null,+14 %,null
1144971,"[59.32859806683515,18.03257681467096]","Chapmansgatan 3, 5 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 9 700 000 kr</span>,Slutpris 9 700 000 kr,110 227 kr/m²,3 787 kr/mån,Såld 2020-02-19,Begärt pris 8 250 000 kr,3 rum,88 m²,null,"/salda/lagenhet-3rum-kungsholmen-stockholms-kommun-chapmansgatan-3,-5-tr-1144971",null,+18 %,https://bilder.hemnet.se/images/broker_logo_2/d0/d1/d0d15b52be14775108dc9a3b1f65a37d.jpg
1144977,"[59.335462611554135,18.035317324659943]","Inedalsgatan 15, 4tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 2 930 000 kr</span>,Slutpris 2 930 000 kr,146 500 kr/m²,1 371 kr/mån,Såld 2020-02-19,Begärt pris 2 795 000 kr,1 rum,20 m²,null,"/salda/lagenhet-1rum-kungsholmen-stockholms-kommun-inedalsgatan-15,-4tr-1144977",null,+5 %,https://bilder.hemnet.se/images/broker_logo_2/d0/d1/d0d15b52be14775108dc9a3b1f65a37d.jpg
1145199,"[59.33064447268168,18.029206867145547]",Karlsviksgatan 14,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 5 860 000 kr</span>,Slutpris 5 860 000 kr,122 083 kr/m²,1 678 kr/mån,Såld 2020-02-20,Begärt pris 5 295 000 kr,2 rum,48 m²,10 m² biarea,/salda/lagenhet-2rum-kungsholmen-norr-malarstrand-stockholms-kommun-karlsviksgatan-14-1145199,null,+11 %,https://bilder.hemnet.se/images/broker_logo_2/70/88/7088fe6ff6a4c2413ceb8481b3a51c7b.png
1145202,"[59.33774120849705,18.026602630741227]","Svarvargatan 17, 3tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 7 200 000 kr</span>,Slutpris 7 200 000 kr,98 630 kr/m²,3 719 kr/mån,Såld 2020-02-20,Begärt pris 5 975 000 kr,"3,5 rum",73 m²,null,"/salda/lagenhet-3,5rum-kungsholmen-stockholms-kommun-svarvargatan-17,-3tr-1145202",null,+21 %,https://bilder.hemnet.se/images/broker_logo_2/ec/92/ec92573d800c8d9c0cf06ed9971e790c.png
1145212,"[59.33086912780469,18.00437738394121]","Ernst Ahlgrens Väg 4, 2tr",Bostadsrättslägenhet,bostadsratt,"Fredhäll, Stockholm",<span class='sold-for'>Slutpris 3 005 000 kr</span>,Slutpris 3 005 000 kr,88 382 kr/m²,1 934 kr/mån,Såld 2020-02-20,Begärt pris 2 495 000 kr,"1,5 rum",34 m²,null,"/salda/lagenhet-1,5rum-kungsholmen-fredhall-stockholms-kommun-ernst-ahlgrens-vag-4,-2tr-1145212",null,+20 %,https://bilder.hemnet.se/images/broker_logo_2/e2/b5/e2b54e2572a76c90b88202121905077e.png
1145306,"[59.332740811755755,18.03064232501751]",Sankt Eriksgatan 31B,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 3 850 000 kr</span>,Slutpris 3 850 000 kr,101 316 kr/m²,0 kr/mån,Såld 2020-02-20,Begärt pris 3 095 000 kr,2 rum,38 m²,null,/salda/lagenhet-2rum-kungsholmen-fridhemsplan-stockholms-kommun-sankt-eriksgatan-31b-1145306,null,+24 %,https://bilder.hemnet.se/images/broker_logo_2/70/88/7088fe6ff6a4c2413ceb8481b3a51c7b.png
1145398,"[59.337850264792955,18.00559235499473]",Lars Forssells gata 16,Bostadsrättslägenhet,bostadsratt,"Kristineberg, Stockholm",<span class='sold-for'>Slutpris 8 600 000 kr</span>,Slutpris 8 600 000 kr,80 000 kr/m²,3 974 kr/mån,Såld 2020-02-20,Begärt pris 7 950 000 kr,5 rum,"107,5 m²",null,/salda/lagenhet-5rum-kungsholms-strand-stockholms-kommun-lars-forssells-gata-16-1145398,null,+8 %,https://bilder.hemnet.se/images/broker_logo_2/73/c6/73c63376473b74a25e13711a82fcae60.png
1145420,"[59.332767476753034,18.039139445278394]","Celsiusgatan 4, 5 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 3 220 000 kr</span>,Slutpris 3 220 000 kr,123 846 kr/m²,1 525 kr/mån,Såld 2020-02-20,Begärt pris 2 750 000 kr,1 rum,26 m²,null,"/salda/lagenhet-1rum-kungsholmen-stockholms-kommun-celsiusgatan-4,-5-tr-1145420",null,+17 %,https://bilder.hemnet.se/images/broker_logo_2/8c/23/8c239b600e72beaa3a82d1778b7217cf.png
1145548,"[59.33078131022889,18.049144523344083]","Kungsholmsgatan 9, 3 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 3 500 000 kr</span>,Slutpris 3 500 000 kr,102 941 kr/m²,2 778 kr/mån,Såld 2020-02-20,Begärt pris 2 995 000 kr,2 rum,34 m²,null,"/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-kungsholmsgatan-9,-3-tr-1145548",null,+17 %,https://bilder.hemnet.se/images/broker_logo_2/00/9d/009dcc234822d495abe7f49ba2829022.png
1145617,"[59.32824248684035,18.011108971148314]","Rålambsvägen 29, 5 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 4 000 000 kr</span>,Slutpris 4 000 000 kr,78 431 kr/m²,2 922 kr/mån,Såld 2020-02-20,Begärt pris 3 475 000 kr,2 rum,51 m²,null,"/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-ralambsvagen-29,-5-tr-1145617",null,+15 %,https://bilder.hemnet.se/images/broker_logo_2/45/12/4512f7eb77c66e721ba9d52777e74d52.png
1145619,"[59.3309107606426,18.047837135210234]","Kungsholmsgatan 15, 3 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 6 600 000 kr</span>,Slutpris 6 600 000 kr,92 958 kr/m²,3 598 kr/mån,Såld 2020-02-20,Begärt pris 5 975 000 kr,3 rum,71 m²,null,"/salda/lagenhet-3rum-kungsholmen-stockholms-kommun-kungsholmsgatan-15,-3-tr-1145619",null,+10 %,https://bilder.hemnet.se/images/broker_logo_2/45/12/4512f7eb77c66e721ba9d52777e74d52.png
1145649,"[59.340406255365984,18.006979363722884]","Hornsbergs Strand 65, 2 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 10 900 000 kr</span>,Slutpris 10 900 000 kr,98 643 kr/m²,4 395 kr/mån,Såld 2020-02-19,Begärt pris 10 750 000 kr,5 rum,"110,5 m²",null,"/salda/lagenhet-5rum-kungsholmen-hornsbergs-strand-stockholms-kommun-hornsbergs-strand-65,-2-tr-1145649",null,+1 %,https://bilder.hemnet.se/images/broker_logo_2/d0/d1/d0d15b52be14775108dc9a3b1f65a37d.jpg
