id,coordinate,address,typeSummary,iconName,location_name,price,formatted_price,price_per_area,fee,sale_date,asked_price,rooms,living_space,supplemental_area,url,land_area,formatted_price_change_percentage,broker_logo_url,price_change,floor,location_part,street_id,latitude,longitude
1317862,"[59.33433784627771,18.031136438267044]","Fridhemsgatan 48, 3tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",8325000,Slutpris 8 325 000 kr,105380,3043,2021-01-21,7395000,3,79,0,"/salda/lagenhet-3rum-kungsholmen-fridhemsplan-stockholms-kommun-fridhemsgatan-48,-3tr-1317862",null,+13 %,https://bilder.hemnet.se/images/broker_logo_2/70/88/7088fe6ff6a4c2413ceb8481b3a51c7b.png,13,3,Kungsholmen,fridhemsgatan,59.33433784627771,18.031136438267044
1317903,"[59.33130121543466,18.024534563864012]","Sysslomansgatan 20, 3 tr med garage",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",11400000,Slutpris 11 400 000 kr,109615,1507,2021-01-21,8995000,4,104,0,"/salda/lagenhet-4rum-kungsholmen-stockholms-kommun-sysslomansgatan-20,-3-tr-med-garage-1317903",null,+27 %,https://bilder.hemnet.se/images/broker_logo_2/73/c6/73c63376473b74a25e13711a82fcae60.png,27,3,Kungsholmen,sysslomansgatan,59.33130121543466,18.024534563864012
1317957,"[59.33745907820816,18.029075270290733]",Industrigatan 14,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",4550000,Slutpris 4 550 000 kr,92857,3147,2021-01-21,3690000,2,49,0,/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-industrigatan-14-1317957,null,+23 %,https://bilder.hemnet.se/images/broker_logo_2/09/8d/098d01e00641ae617706acaf23bb6915.png,23,0,Kungsholmen,industrigatan,59.33745907820816,18.029075270290733
1318036,"[59.32919575851479,18.0300626166732]","Sven Rinmans gata 5, vån 1",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",6975000,Slutpris 6 975 000 kr,88291,3281,2021-01-21,6595000,2,79,0,"/salda/lagenhet-2rum-kungsholmen-norr-malarstrand-stockholms-kommun-sven-rinmans-gata-5,-van-1-1318036",null,+6 %,https://bilder.hemnet.se/images/broker_logo_2/b6/56/b656d8b9f26d099a415a7546b5d620a2.png,6,1,Kungsholmen,svenrinmansgata,59.32919575851479,18.0300626166732
1318073,"[59.33329154410035,18.036319482468855]",Parkgatan 10,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",5050000,Slutpris 5 050 000 kr,101000,4341,2021-01-21,4495000,2,50,0,/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-parkgatan-10-1318073,null,+12 %,https://bilder.hemnet.se/images/broker_logo_2/29/ef/29ef6ea0936106a0033c5f69a2feda85.png,12,0,Kungsholmen,parkgatan,59.33329154410035,18.036319482468855
1318108,"[59.337810502444924,18.026714339811907]",Svarvargatan 17,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",4750000,Slutpris 4 750 000 kr,107955,2182,2021-01-21,4350000,2,44,0,/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-svarvargatan-17-1318108,null,+9 %,https://bilder.hemnet.se/images/broker_logo_2/09/8d/098d01e00641ae617706acaf23bb6915.png,9,0,Kungsholmen,svarvargatan,59.337810502444924,18.026714339811907
1318140,"[59.33080519912452,18.004811391259224]","Ernst Ahlgrens väg 3, 3 tr",Bostadsrättslägenhet,bostadsratt,"Fredhäll, Stockholm",3570000,Slutpris 3 570 000 kr,83023,2329,2021-01-21,3195000,2,43,0,"/salda/lagenhet-2rum-fredhall-stockholms-kommun-ernst-ahlgrens-vag-3,-3-tr-1318140",null,+12 %,https://bilder.hemnet.se/images/broker_logo_2/5e/ca/5eca5def728722e3daa77197c2d21350.png,12,3,Fredhäll,ernstahlgrensvg,59.33080519912452,18.004811391259224
1318157,"[59.33421315081346,18.030316265810683]","Fridhemsgatan 33, 2 tr över gård",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",5480000,Slutpris 5 480 000 kr,96140,2700,2021-01-21,4795000,2,57,0,"/salda/lagenhet-2rum-kungsholmen-fridhemsplan-stockholms-kommun-fridhemsgatan-33,-2-tr-over-gard-1318157",null,+14 %,https://bilder.hemnet.se/images/broker_logo_2/c9/5d/c95d4747f3ed25d9c044a37d6d974aa4.png,14,2,Kungsholmen,fridhemsgatan,59.33421315081346,18.030316265810683
1318206,"[59.32942979253979,18.028113871749248]",Karlsviksgatan 4,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",6300000,Slutpris 6 300 000 kr,95455,3285,2021-01-21,5295000,2,66,0,"/salda/lagenhet-2,5rum-kungsholmen-stockholms-kommun-karlsviksgatan-4-1318206",null,+19 %,https://bilder.hemnet.se/images/broker_logo_2/e2/b5/e2b54e2572a76c90b88202121905077e.png,19,0,Kungsholmen,karlsviksgatan,59.32942979253979,18.028113871749248
1318207,"[59.328151481105884,18.014266195778678]",Rålambsvägen 21,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",2760000,Slutpris 2 760 000 kr,70769,1726,2021-01-21,2595000,1,39,0,/salda/lagenhet-1rum-marieberg-fredhall-stockholms-kommun-ralambsvagen-21-1318207,null,+6 %,https://bilder.hemnet.se/images/broker_logo_2/e2/b5/e2b54e2572a76c90b88202121905077e.png,6,0,Kungsholmen,rlambsvgen,59.328151481105884,18.014266195778678
1318370,"[59.3356789984665,18.029110155602364]",Arbetargatan 34,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",6600000,Slutpris 6 600 000 kr,98507,2919,2021-01-21,6195000,3,67,0,/salda/lagenhet-3rum-fridhemsplan-stockholms-kommun-arbetargatan-34-1318370,null,+7 %,https://bilder.hemnet.se/images/broker_logo_2/00/9d/009dcc234822d495abe7f49ba2829022.png,7,0,Kungsholmen,arbetargatan,59.3356789984665,18.029110155602364
1318390,"[59.32820968395836,18.009417915437822]",Stagneliusvägen 30,Bostadsrättslägenhet,bostadsratt,"Fredhäll, Stockholm",2400000,Slutpris 2 400 000 kr,109091,1581,2021-01-21,1995000,1,22,0,/salda/lagenhet-1rum-marieberg-stockholms-kommun-stagneliusvagen-30-1318390,null,+20 %,https://bilder.hemnet.se/images/broker_logo_2/00/9d/009dcc234822d495abe7f49ba2829022.png,20,0,Fredhäll,stagneliusvgen,59.32820968395836,18.009417915437822
1318489,"[59.33001291357064,18.047035633911044]","Kungsklippan 11, 2 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",2600000,Slutpris 2 600 000 kr,108333,1714,2021-01-22,2050000,1,24,0,"/salda/lagenhet-1rum-kungsholmen-stockholms-kommun-kungsklippan-11,-2-tr-1318489",null,+27 %,https://bilder.hemnet.se/images/broker_logo_2/63/7c/637c17c40a250ef71084ac34e860d757.jpg,27,2,Kungsholmen,kungsklippan,59.33001291357064,18.047035633911044
1318516,"[59.33096778962707,18.002047124805667]","Fredhällsgatan 5, 3tr",Bostadsrättslägenhet,bostadsratt,"Fredhäll, Stockholm",6550000,Slutpris 6 550 000 kr,85065,3905,2021-01-22,5995000,2,77,0,"/salda/lagenhet-2,5rum-kungsholmen-fredhall-stockholms-kommun-fredhallsgatan-5,-3tr-1318516",null,+9 %,https://bilder.hemnet.se/images/broker_logo_2/09/8d/098d01e00641ae617706acaf23bb6915.png,9,3,Fredhäll,fredhllsgatan,59.33096778962707,18.002047124805667
1318607,"[59.33050407223652,18.04716757503276]",Kungsklippan 20,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",3035000,Slutpris 3 035 000 kr,96349,2638,2021-01-21,2795000,1,31.5,0,/salda/lagenhet-1rum-kungsholmen-stockholms-kommun-kungsklippan-20-1318607,null,+9 %,https://bilder.hemnet.se/images/broker_logo_2/03/fa/03fab60a3b4db30097828745ef514661.png,9,0,Kungsholmen,kungsklippan,59.33050407223652,18.04716757503276
1318686,"[59.33002582821553,18.002368444987315]","Frödingsvägen 12, 1tr",Bostadsrättslägenhet,bostadsratt,"Fredhäll, Stockholm",3350000,Slutpris 3 350 000 kr,81707,2176,2021-01-22,2995000,2,41,0,"/salda/lagenhet-2rum-kungsholmen-fredhall-stockholms-kommun-frodingsvagen-12,-1tr-1318686",null,+12 %,https://bilder.hemnet.se/images/broker_logo_2/e2/b5/e2b54e2572a76c90b88202121905077e.png,12,1,Fredhäll,frdingsvgen,59.33002582821553,18.002368444987315
1318780,"[59.32646668616865,18.019110754985608]","Fyrverkarbacken 36, 8tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",11000000,Slutpris 11 000 000 kr,97865,3044,2021-01-22,10300000,3,112.4,0,"/salda/lagenhet-3rum-kungsholmen-stockholms-kommun-fyrverkarbacken-36,-8tr-1318780",null,+7 %,https://bilder.hemnet.se/images/broker_logo_2/d0/d1/d0d15b52be14775108dc9a3b1f65a37d.jpg,7,8,Kungsholmen,fyrverkarbacken,59.32646668616865,18.019110754985608
1318868,"[59.32883081947465,18.041478217066242]","Södra Agnegatan 20, 1tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",6500000,Slutpris 6 500 000 kr,90278,1619,2021-01-22,6195000,2,72,0,"/salda/lagenhet-2rum-kungsholmen-kungsholms-torg-stockholms-kommun-sodra-agnegatan-20,-1tr-1318868",null,+5 %,https://bilder.hemnet.se/images/broker_logo_2/70/88/7088fe6ff6a4c2413ceb8481b3a51c7b.png,5,1,Kungsholmen,sdraagnegatan,59.32883081947465,18.041478217066242
1318944,"[59.33574737376212,18.0126002761169]","Lindhagensgatan 106, 3tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",5750000,Slutpris 5 750 000 kr,76667,3830,2021-01-22,5750000,3,75,0,"/salda/lagenhet-3rum-hornsbergs-strand-stockholms-kommun-lindhagensgatan-106,-3tr-1318944",null,,https://bilder.hemnet.se/images/broker_logo_2/e4/ff/e4ffcd6032e3cdf7190836c5985c34ee.png,0,3,Kungsholmen,lindhagensgatan,59.33574737376212,18.0126002761169
1318990,"[59.32907191676419,18.00437688241689]","Stagneliusvägen 43, 2tr",Bostadsrättslägenhet,bostadsratt,"Fredhäll, Stockholm",3100000,Slutpris 3 100 000 kr,100000,797,2021-01-22,2695000,1,31,0,"/salda/lagenhet-1rum-kungsholmen-fredhall-stockholms-kommun-stagneliusvagen-43,-2tr-1318990",null,+15 %,https://bilder.hemnet.se/images/broker_logo_2/e2/b5/e2b54e2572a76c90b88202121905077e.png,15,2,Fredhäll,stagneliusvgen,59.32907191676419,18.00437688241689
1319004,"[59.33434777586694,18.02529803220145]","Sankt Göransgatan 102, vån 6",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",3800000,Slutpris 3 800 000 kr,84444,2518,2021-01-22,3650000,1,45,0,"/salda/lagenhet-1,5rum-fridhemsplan-stockholms-kommun-sankt-goransgatan-102,-van-6-1319004",null,+4 %,https://bilder.hemnet.se/images/broker_logo_2/00/9d/009dcc234822d495abe7f49ba2829022.png,4,6,Kungsholmen,sanktgransgatan,59.33434777586694,18.02529803220145
1319127,"[59.333966957416635,18.03008326780734]",Fridhemsgatan 29 B,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",5075000,Slutpris 5 075 000 kr,95755,2911,2021-01-22,4695000,2,53,0,/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-fridhemsgatan-29-b-1319127,null,+8 %,https://bilder.hemnet.se/images/broker_logo_2/45/12/4512f7eb77c66e721ba9d52777e74d52.png,8,0,Kungsholmen,fridhemsgatan,59.333966957416635,18.03008326780734
1319288,"[59.33093718113951,18.02782602423712]",Fridhemsgatan 14,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",5100000,Slutpris 5 100 000 kr,83607,3424,2021-01-23,4495000,2,61,0,/salda/lagenhet-2rum-fridhemsplan-stockholms-kommun-fridhemsgatan-14-1319288,null,+13 %,https://bilder.hemnet.se/images/broker_logo_2/00/9d/009dcc234822d495abe7f49ba2829022.png,13,0,Kungsholmen,fridhemsgatan,59.33093718113951,18.02782602423712
1319314,"[59.33066803460662,18.037070069330312]",Bergsgatan 51,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",3470000,Slutpris 3 470 000 kr,108438,1358,2021-01-23,2750000,1,32,0,/salda/lagenhet-1rum-radhusparken-stockholms-kommun-bergsgatan-51-1319314,null,+26 %,https://bilder.hemnet.se/images/broker_logo_2/00/9d/009dcc234822d495abe7f49ba2829022.png,26,0,Kungsholmen,bergsgatan,59.33066803460662,18.037070069330312
1319395,"[59.331268594148185,18.023230254075045]","Lilla Västerbron 10, 1 TR",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",3700000,Slutpris 3 700 000 kr,88095,2337,2021-01-24,3195000,2,42,0,"/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-lilla-vasterbron-10,-1-tr-1319395",null,+16 %,https://bilder.hemnet.se/images/broker_logo_2/8c/23/8c239b600e72beaa3a82d1778b7217cf.png,16,0,Kungsholmen,lillavsterbron,59.331268594148185,18.023230254075045
1319397,"[59.33603326484044,18.02740039790023]",Alströmergatan 45B,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",5800000,Slutpris 5 800 000 kr,100000,2391,2021-01-24,5375000,2,58,0,/salda/lagenhet-2rum-kungsholmen-fridhemsplan-stockholms-kommun-alstromergatan-45b-1319397,null,+8 %,https://bilder.hemnet.se/images/broker_logo_2/b6/56/b656d8b9f26d099a415a7546b5d620a2.png,8,0,Kungsholmen,alstrmergatan,59.33603326484044,18.02740039790023
1319639,"[59.333967767115894,18.046229222858997]",Scheelegatan 40,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",8000000,Slutpris 8 000 000 kr,95238,3847,2021-01-25,7795000,3,84,0,/salda/lagenhet-3rum-kungsholmen-stockholms-kommun-scheelegatan-40-1319639,null,+3 %,https://bilder.hemnet.se/images/broker_logo_2/39/89/39890ee942aadf65e5fe5a0d3b4a2d7a.jpg,3,0,Kungsholmen,scheelegatan,59.333967767115894,18.046229222858997
1319657,"[59.32802591290755,18.009981953033073]","Stagneliusvägen 28, 3 tr",Bostadsrättslägenhet,bostadsratt,"Fredhäll, Stockholm",3975000,Slutpris 3 975 000 kr,83684,3304,2021-01-25,4000000,2,47.5,0,"/salda/lagenhet-2rum-fredhall-stockholms-kommun-stagneliusvagen-28,-3-tr-1319657",null,-1 %,https://bilder.hemnet.se/images/broker_logo_2/8c/23/8c239b600e72beaa3a82d1778b7217cf.png,-1,3,Fredhäll,stagneliusvgen,59.32802591290755,18.009981953033073
1319666,"[59.3372145687159,18.026063235095602]",Alströmergatan 32D,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",2915000,Slutpris 2 915 000 kr,116600,1333,2021-01-25,2295000,1,25,0,/salda/lagenhet-1rum-kungsholmen-stockholms-kommun-alstromergatan-32d-1319666,null,+27 %,https://bilder.hemnet.se/images/broker_logo_2/01/09/01090fa9315e57884e07305e56c19985.png,27,0,Kungsholmen,alstrmergatan,59.3372145687159,18.026063235095602
1319721,"[59.33421399687798,18.029507285362875]","Fridhemsgatan 29B, 2tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",4250000,Slutpris 4 250 000 kr,98837,2087,2021-01-25,3595000,2,43,0,"/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-fridhemsgatan-29b,-2tr-1319721",null,+18 %,https://bilder.hemnet.se/images/broker_logo_2/e4/ff/e4ffcd6032e3cdf7190836c5985c34ee.png,18,2,Kungsholmen,fridhemsgatan,59.33421399687798,18.029507285362875
1319775,"[59.33649647717236,18.03336925788143]",Sankt Eriksgatan 61A,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",4650000,Slutpris 4 650 000 kr,96875,1350,2021-01-25,4195000,3,48,0,/salda/lagenhet-3rum-kungsholmen-fridhemsplan-stockholms-kommun-sankt-eriksgatan-61a-1319775,null,+11 %,https://bilder.hemnet.se/images/broker_logo_2/70/88/7088fe6ff6a4c2413ceb8481b3a51c7b.png,11,0,Kungsholmen,sankteriksgatan,59.33649647717236,18.03336925788143
1319876,"[59.33002311277602,18.04698378936581]","Kungsklippan 11, 4 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",3175000,Slutpris 3 175 000 kr,102419,2461,2021-01-25,2650000,2,31,0,"/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-kungsklippan-11,-4-tr-1319876",null,+20 %,https://bilder.hemnet.se/images/broker_logo_2/00/9d/009dcc234822d495abe7f49ba2829022.png,20,4,Kungsholmen,kungsklippan,59.33002311277602,18.04698378936581
1319899,"[59.33092333554442,18.023006108871037]","Lilla Västerbron 20, våning 10 & 11",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",16850000,Slutpris 16 850 000 kr,111589,4874,2021-01-25,,6,151,0,"/salda/lagenhet-6rum-norr-malarstrand-stockholms-kommun-lilla-vasterbron-20,-vaning-10-11-1319899",null,,https://bilder.hemnet.se/images/broker_logo_2/00/9d/009dcc234822d495abe7f49ba2829022.png,0,10,Kungsholmen,lillavsterbron,59.33092333554442,18.023006108871037
1320027,"[59.329479760361416,18.0413955688285]",Södra Agnegatan 25,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",7050000,Slutpris 7 050 000 kr,95270,3808,2021-01-26,6895000,3,74,0,"/salda/lagenhet-3,5rum-kungsholmen-stockholms-kommun-sodra-agnegatan-25-1320027",null,+2 %,https://bilder.hemnet.se/images/broker_logo_2/a7/fa/a7fa9a4ae14a0a1e3dfcaed2a442a009.png,2,0,Kungsholmen,sdraagnegatan,59.329479760361416,18.0413955688285
1320098,"[59.33035854566978,18.00547536483428]",Vitalisvägen 6,Bostadsrättslägenhet,bostadsratt,"Fredhäll, Stockholm",2750000,Slutpris 2 750 000 kr,101852,1536,2021-01-26,2095000,1,27,0,/salda/lagenhet-1rum-stockholms-kommun-vitalisvagen-6-1320098,null,+31 %,https://bilder.hemnet.se/images/broker_logo_2/6d/b7/6db7ae1ac6c88bf6ac19132d9c93fc93.png,31,0,Fredhäll,vitalisvgen,59.33035854566978,18.00547536483428
1320104,"[59.33662347482678,18.013961925280714]","Warfvinges väg 18, vån 6",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",6100000,Slutpris 6 100 000 kr,77707,4525,2021-01-26,5595000,3,78.5,0,"/salda/lagenhet-3rum-kungsholmen-stockholms-kommun-warfvinges-vag-18,-van-6-1320104",null,+9 %,https://bilder.hemnet.se/images/broker_logo_2/e4/ff/e4ffcd6032e3cdf7190836c5985c34ee.png,9,6,Kungsholmen,warfvingesvg,59.33662347482678,18.013961925280714
1320240,"[59.33675844616633,18.025195932393803]",Igeldammsgatan 16,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",2920000,Slutpris 2 920 000 kr,112308,1479,2021-01-26,2920000,1,26,0,/salda/lagenhet-1rum-kungsholmen-stockholms-kommun-igeldammsgatan-16-1320240,null,,https://bilder.hemnet.se/images/broker_logo_2/f8/ce/f8ce703998adb48113f2d029952181ab.png,0,0,Kungsholmen,igeldammsgatan,59.33675844616633,18.025195932393803
1320246,"[59.33234395406664,18.045345083241763]",Scheelegatan 28,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",8000000,Slutpris 8 000 000 kr,103896,3064,2021-01-26,7000000,3,77,0,/salda/lagenhet-3rum-kungsholmen-nedre-stockholms-kommun-scheelegatan-28-1320246,null,+14 %,https://bilder.hemnet.se/images/broker_logo_2/18/10/1810ba1c23f6e79368609e4664fa5958.png,14,0,Kungsholmen,scheelegatan,59.33234395406664,18.045345083241763
1320265,"[59.33107131633879,18.024373424110586]","Sysslomansgatan 22, 7tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",5400000,Slutpris 5 400 000 kr,85714,3884,2021-01-26,5075000,2,63,0,"/salda/lagenhet-2rum-kungsholmen-norr-malarstrand-stockholms-kommun-sysslomansgatan-22,-7tr-1320265",null,+6 %,https://bilder.hemnet.se/images/broker_logo_2/f8/ce/f8ce703998adb48113f2d029952181ab.png,6,7,Kungsholmen,sysslomansgatan,59.33107131633879,18.024373424110586
1320334,"[59.33582885331584,17.99855403072282]",Lidnersplan 6,Bostadsrättslägenhet,bostadsratt,"Kristineberg, Stockholm",3040000,Slutpris 3 040 000 kr,92121,1527,2021-01-26,2695000,1,33,0,"/salda/lagenhet-1,5rum-kristineberg-stockholms-kommun-lidnersplan-6-1320334",null,+13 %,https://bilder.hemnet.se/images/broker_logo_2/8c/23/8c239b600e72beaa3a82d1778b7217cf.png,13,0,Kristineberg,lidnersplan,59.33582885331584,17.99855403072282
1320348,"[59.337146896844146,18.02665526018114]",Alströmergatan 32M,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",3220000,Slutpris 3 220 000 kr,111034,1461,2021-01-26,2625000,1,29,0,/salda/lagenhet-1rum-kungsholmen-stockholms-kommun-alstromergatan-32m-1320348,null,+23 %,https://bilder.hemnet.se/images/broker_logo_2/29/ef/29ef6ea0936106a0033c5f69a2feda85.png,23,0,Kungsholmen,alstrmergatan,59.337146896844146,18.02665526018114
1320433,"[59.33002064931308,18.047089085448455]","Kungsklippan 11, 3 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",2550000,Slutpris 2 550 000 kr,106250,1723,2021-01-26,1995000,1,24,0,"/salda/lagenhet-1rum-kungsholmstorg-stockholms-kommun-kungsklippan-11,-3-tr-1320433",null,+28 %,https://bilder.hemnet.se/images/broker_logo_2/00/9d/009dcc234822d495abe7f49ba2829022.png,28,3,Kungsholmen,kungsklippan,59.33002064931308,18.047089085448455
1320537,"[59.33105902462714,18.029155862582655]",Karlsviksgatan 17,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",2140000,Slutpris 2 140 000 kr,101905,1167,2021-01-21,1995000,1,21,0,/salda/lagenhet-1rum-fridhemsplan-stockholms-kommun-karlsviksgatan-17-1320537,null,+7 %,https://bilder.hemnet.se/images/broker_logo_2/e2/b5/e2b54e2572a76c90b88202121905077e.png,7,0,Kungsholmen,karlsviksgatan,59.33105902462714,18.029155862582655
1320771,"[59.334253761813656,18.033204350954968]","Fleminggatan 81, 1 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",8660000,Slutpris 8 660 000 kr,83269,4377,2021-01-27,8295000,3,104,0,"/salda/lagenhet-3rum-kungsholmen-fridhemsplan-stockholms-kommun-fleminggatan-81,-1-tr-1320771",null,+4 %,https://bilder.hemnet.se/images/broker_logo_2/f8/ce/f8ce703998adb48113f2d029952181ab.png,4,1,Kungsholmen,fleminggatan,59.334253761813656,18.033204350954968
1320838,"[59.33689866207512,18.02612306452981]",Alströmergatan 32B,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",4510000,Slutpris 4 510 000 kr,92041,2352,2021-01-24,3895000,2,49,0,/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-alstromergatan-32b-1320838,null,+16 %,https://bilder.hemnet.se/images/broker_logo_2/29/ef/29ef6ea0936106a0033c5f69a2feda85.png,16,0,Kungsholmen,alstrmergatan,59.33689866207512,18.02612306452981
1320854,"[59.33819646675888,18.009668675923717]",Nordenflychtsvägen 64,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",8570000,Slutpris 8 570 000 kr,86566,2807,2021-01-27,7995000,4,99,0,/salda/lagenhet-4rum-kungsholmen-hornsbergs-strand-stockholms-kommun-nordenflychtsvagen-64-1320854,null,+7 %,https://bilder.hemnet.se/images/broker_logo_2/73/c6/73c63376473b74a25e13711a82fcae60.png,7,0,Kungsholmen,nordenflychtsvgen,59.33819646675888,18.009668675923717
1320872,"[59.33116644194766,17.99849463001176]","Rålambsvägen 69, 2tr",Bostadsrättslägenhet,bostadsratt,"Fredhäll, Stockholm",3250000,Slutpris 3 250 000 kr,87838,2328,2021-01-27,2975000,2,37,0,"/salda/lagenhet-2rum-fredhall-stockholms-kommun-ralambsvagen-69,-2tr-1320872",null,+9 %,https://bilder.hemnet.se/images/broker_logo_2/70/88/7088fe6ff6a4c2413ceb8481b3a51c7b.png,9,2,Fredhäll,rlambsvgen,59.33116644194766,17.99849463001176
1320909,"[59.333140018252706,18.03934861977536]",Celsiusgatan 8,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",2970000,Slutpris 2 970 000 kr,108000,1616,2021-01-27,2495000,1,27.5,0,"/salda/lagenhet-1,5rum-kungsholmen-stockholms-kommun-celsiusgatan-8-1320909",null,+19 %,https://bilder.hemnet.se/images/broker_logo_2/1a/c9/1ac955cdb68c0a7310c2edce458ced05.png,19,0,Kungsholmen,celsiusgatan,59.333140018252706,18.03934861977536
1320913,"[59.32933193506906,18.036176977150955]",Polhemsgatan 18,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",4200000,Slutpris 4 200 000 kr,93333,2785,2021-01-27,3695000,2,45,0,/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-polhemsgatan-18-1320913,null,+14 %,https://bilder.hemnet.se/images/broker_logo_2/6d/b7/6db7ae1ac6c88bf6ac19132d9c93fc93.png,14,0,Kungsholmen,polhemsgatan,59.32933193506906,18.036176977150955
1320947,"[59.33079591630345,18.002876089099413]","Frödingsvägen 6, 2tr",Bostadsrättslägenhet,bostadsratt,"Fredhäll, Stockholm",3700000,Slutpris 3 700 000 kr,86047,1682,2021-01-27,3295000,2,43,0,"/salda/lagenhet-2rum-fredhall-stockholms-kommun-frodingsvagen-6,-2tr-1320947",null,+12 %,https://bilder.hemnet.se/images/broker_logo_2/e2/b5/e2b54e2572a76c90b88202121905077e.png,12,2,Fredhäll,frdingsvgen,59.33079591630345,18.002876089099413
1320956,"[59.33369487859765,18.0003004851581]",Ola Hanssonsgatan 3,Bostadsrättslägenhet,bostadsratt,"Kristineberg, Stockholm",2625000,Slutpris 2 625 000 kr,100962,1790,2021-01-27,2195000,1,26,0,/salda/lagenhet-1rum-kungsholmen-kristineberg-stockholms-kommun-ola-hanssonsgatan-3-1320956,null,+20 %,https://bilder.hemnet.se/images/broker_logo_2/70/20/7020aafa6771b71d9a321b629ddbd01c.png,20,0,Kristineberg,olahanssonsgatan,59.33369487859765,18.0003004851581
1321012,"[59.33992280447485,18.006901417513355]","Harry Martinsons Gata 11, 8tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",6800000,Slutpris 6 800 000 kr,80952,3735,2021-01-27,6295000,3,84,0,"/salda/lagenhet-3rum-kungsholmen-stockholms-kommun-harry-martinsons-gata-11,-8tr-1321012",null,+8 %,https://bilder.hemnet.se/images/broker_logo_2/ec/92/ec92573d800c8d9c0cf06ed9971e790c.png,8,8,Kungsholmen,harrymartinsonsgata,59.33992280447485,18.006901417513355
1321068,"[59.33103013488204,18.026919802565615]","Sysslomansgatan 1, 4tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",10100000,Slutpris 10 100 000 kr,104124,4498,2021-01-27,8975000,3,97,0,"/salda/lagenhet-3rum-kungsholmen-norr-malarstrand-stockholms-kommun-sysslomansgatan-1,-4tr-1321068",null,+13 %,https://bilder.hemnet.se/images/broker_logo_2/f8/ce/f8ce703998adb48113f2d029952181ab.png,13,4,Kungsholmen,sysslomansgatan,59.33103013488204,18.026919802565615
